Year,Division,Number_of_Hospitals,Number_of_Beds,Crude_Birth_Rate,GDP_per_Capita_USD,Dengue_Cases,Beds_per_1000_Pop,Hospitals_per_100k_Pop,Avg_Beds_per_Hospital,Bed_Occupancy_Rate_Pct,Urban_Population_Pct,Area_km2,Population_Share_Pct,Tertiary_Hospitals,District_Hospitals,Upazila_Health_Complexes,Private_Clinics,Specialized_Hospitals,NGO_Facilities,Community_Health_Clinics,Diagnostic_Centers,Dengue_Rate_per_100k,Dengue_Category,Dengue_Waste_Adjustment,Birth_Rate_Category,GDP_Category,GDP_Growth_Pct,Waste_Mgmt_Coverage_Pct,Proper_Segregation_Pct,Facilities_with_Incinerator,Facilities_with_Autoclave,General_Waste_kg_day,Infectious_Waste_kg_day,Sharps_Waste_kg_day,Pharmaceutical_Waste_kg_day,Chemical_Waste_kg_day,Cytotoxic_Waste_kg_day,Pathological_Waste_kg_day,Radioactive_Waste_kg_day,Total_Hazardous_Waste_kg_day,Total_Medical_Waste_kg_day,Waste_per_Bed_kg_day,Hazardous_Waste_Pct
2010,Chattogram,597,23051,20.8,823.0,2210,677.971,175.59,38.6,48.5,32.3,33771,20.0,51,111,130,151,54,46,37,34,6.5,Moderate,1.0735,Medium-High,Lower Middle,8.43,44.1,53.3,52,47,23517.5,6569.35,680.15,385.8,231.5,101.32,856.57,20.23,8844.92,32362.41,1.4039,27.33
2010,Rajshahi,296,12942,20.49,783.8,497,692.086,158.29,43.7,56.0,18.0,18197,11.0,24,45,62,84,24,22,18,14,2.66,Low,1.09,Medium-High,Lower Middle,3.27,41.0,51.2,29,15,16027.33,4407.61,413.9,293.21,136.81,78.46,458.75,7.457,5796.19,21823.53,1.6863,26.56
2010,Sylhet,222,7749,20.29,852.2,413,651.176,186.55,34.9,31.2,23.5,12598,7.0,16,39,49,49,19,15,12,10,3.47,Low,1.0881,Medium-High,Lower Middle,12.28,43.4,53.0,13,27,5302.92,1418.2,125.63,95.79,84.36,28.39,166.24,7.221,1925.83,7228.75,0.9329,26.64
2010,Khulna,298,9946,20.54,874.6,619,585.059,175.29,33.4,71.2,27.5,22285,10.0,21,57,63,73,26,21,19,13,3.64,Low,1.0822,Medium-High,Lower Middle,15.23,44.5,53.8,13,18,15484.95,4454.21,398.06,233.11,220.05,118.58,491.0,17.099,5932.1,21417.05,2.1533,27.7
2010,Barisal,156,6014,20.44,841.9,139,707.529,183.53,38.6,36.2,14.6,13644,5.0,12,28,31,39,13,12,8,7,1.64,Low,1.0662,Medium-High,Lower Middle,10.92,41.8,51.9,11,10,4304.87,1338.79,120.39,58.42,41.92,19.16,112.42,5.074,1696.17,6001.04,0.9978,28.26
2010,Rangpur,301,11874,21.28,799.4,264,698.471,177.06,39.4,74.5,16.0,16317,10.0,28,51,64,83,22,18,20,15,1.55,Low,1.0787,Medium-High,Lower Middle,5.32,41.1,51.3,25,30,19764.24,5201.88,531.54,376.9,297.05,132.9,564.02,16.915,7121.21,26885.45,2.2642,26.49
2010,Mymensingh,264,10075,21.3,842.0,171,987.745,258.82,38.2,72.6,12.2,10584,6.0,18,48,42,59,20,18,16,12,1.68,Low,1.0679,Medium-High,Lower Middle,10.94,41.5,51.7,23,12,13522.11,4236.97,349.89,288.52,165.66,98.27,456.6,14.631,5610.55,19132.66,1.899,29.32
2011,Dhaka,1239,49786,21.27,868.7,8787,944.706,235.1,40.2,55.4,60.5,20594,31.0,94,197,300,322,88,90,72,59,16.67,Moderate,1.0666,Medium-High,Lower Middle,5.17,49.3,57.0,96,136,57676.29,16896.86,1415.43,869.53,893.38,427.68,1542.51,20.094,22065.49,79741.78,1.6017,27.67
2011,Chattogram,595,20690,20.58,953.1,5573,608.529,175.0,34.8,49.6,32.8,33771,20.0,42,95,122,182,45,36,36,31,16.39,Moderate,1.0909,Medium-High,Lower Middle,15.39,47.2,55.8,31,38,19521.3,7108.23,546.4,331.95,252.57,87.51,534.27,18.803,8879.72,28401.03,1.3727,31.27
2011,Rajshahi,312,12698,20.88,860.6,1033,679.037,166.84,40.7,67.3,18.3,18197,11.0,25,53,58,82,23,22,15,13,5.52,Moderate,1.0919,Medium-High,Lower Middle,4.19,42.8,52.6,24,20,16375.15,5352.08,486.16,354.02,267.89,122.01,653.28,18.713,7254.16,23629.31,1.8609,30.7
2011,Sylhet,250,8418,21.13,855.1,688,707.395,210.08,33.7,48.0,23.8,12598,7.0,20,48,47,74,21,17,15,12,5.78,Low,1.0721,Medium-High,Lower Middle,3.52,43.5,53.1,17,25,8074.27,2340.01,227.86,157.95,102.58,63.86,304.29,4.769,3201.33,11275.6,1.3395,28.39
2011,Khulna,304,10715,21.1,904.1,1142,630.294,178.82,35.2,69.8,27.8,22285,10.0,25,64,60,77,24,22,17,15,6.72,Moderate,1.0745,Medium-High,Lower Middle,9.46,45.3,54.4,16,33,16580.15,4636.25,445.13,214.09,190.33,99.48,500.21,16.078,6101.56,22681.71,2.1168,26.9
2011,Barisal,176,6638,20.93,882.0,359,780.941,207.06,37.7,65.3,14.9,13644,5.0,13,31,32,49,14,10,11,9,4.22,Low,1.0841,Medium-High,Lower Middle,6.78,42.8,52.7,9,24,7934.99,2461.32,226.59,170.22,128.04,57.93,239.86,4.528,3288.48,11223.47,1.6908,29.3
2011,Rangpur,335,11429,20.68,894.6,550,672.294,197.06,34.1,71.7,16.3,16317,10.0,26,53,64,97,28,23,19,16,3.24,Low,1.0806,Medium-High,Lower Middle,8.31,43.3,53.0,14,25,16259.74,5162.8,479.43,278.79,290.74,129.2,513.09,10.272,6864.33,23124.07,2.0233,29.68
2011,Mymensingh,271,10651,21.23,932.8,356,1044.216,265.69,39.3,85.2,12.4,10584,6.0,22,52,52,75,23,17,15,12,3.49,Low,1.0696,Medium-High,Lower Middle,12.93,43.6,53.3,16,29,18069.14,5784.6,479.86,329.84,281.88,94.35,570.57,15.28,7556.37,25625.5,2.4059,29.49
2012,Dhaka,1234,57683,20.41,946.0,7698,1094.554,234.16,46.7,86.2,61.5,20594,31.0,99,213,244,341,101,90,73,63,14.61,Moderate,1.0876,Medium-High,Lower Middle,4.53,51.3,58.5,84,60,101341.61,29305.49,2579.95,2202.3,1427.77,550.87,2226.0,46.327,38338.72,139680.33,2.4215,27.45
2012,Chattogram,695,23919,20.62,1049.5,3819,703.5,204.41,34.4,49.7,33.2,33771,20.0,50,113,151,196,53,46,37,33,11.23,Moderate,1.0935,Medium-High,Lower Middle,15.97,49.5,57.6,55,63,25532.02,7843.42,668.62,539.47,322.07,120.12,936.45,24.269,10454.42,35986.44,1.5045,29.05
2012,Rajshahi,318,12841,20.72,964.1,620,686.684,170.05,40.4,69.2,18.7,18197,11.0,26,59,59,75,24,24,21,16,3.32,Low,1.0827,Medium-High,Lower Middle,6.53,45.3,54.5,30,28,16865.09,5598.34,471.91,343.16,300.24,92.12,561.09,9.279,7376.14,24241.22,1.8878,30.43
2012,Sylhet,252,8054,20.29,1036.1,487,676.807,211.76,32.0,70.3,24.2,12598,7.0,21,50,53,74,20,18,16,11,4.09,Low,1.0765,Medium-High,Lower Middle,14.49,47.8,56.4,16,30,12963.85,3440.3,316.3,267.58,139.52,113.3,320.33,14.292,4611.63,17575.48,2.1822,26.24
2012,Khulna,330,11833,20.15,965.2,852,696.059,194.12,35.9,91.2,28.2,22285,10.0,25,54,67,93,27,23,20,18,5.01,Low,1.0834,Medium-High,Lower Middle,6.65,46.7,55.5,22,24,22237.31,7034.77,565.97,333.24,308.42,222.23,651.9,5.752,9122.28,31359.58,2.6502,29.09
2012,Barisal,183,7310,19.84,997.2,242,860.0,215.29,39.9,43.5,15.1,13644,5.0,14,34,36,45,13,13,10,8,2.85,Low,1.085,Medium,Lower Middle,10.19,45.5,54.8,12,11,5963.26,2003.7,157.77,103.97,74.86,35.37,175.22,8.212,2559.09,8522.35,1.1658,30.03
2012,Rangpur,332,13310,19.74,1023.8,375,782.941,195.29,40.1,80.0,16.7,16317,10.0,26,61,62,94,27,23,18,16,2.21,Low,1.0824,Medium,Lower Middle,13.13,46.4,55.4,25,40,20871.02,6918.79,608.41,259.56,322.4,171.8,773.52,9.729,9064.21,29935.23,2.2491,30.28
2012,Mymensingh,300,11159,21.08,1048.2,209,1094.02,294.12,37.2,80.2,12.6,10584,6.0,25,54,65,81,21,23,17,15,2.05,Low,1.0612,Medium-High,Lower Middle,15.82,46.3,55.5,27,25,18726.33,5281.96,507.48,317.47,156.74,131.34,545.46,16.046,6956.51,25682.84,2.3015,27.09
2013,Dhaka,1322,54993,19.76,1088.4,1309,1043.51,250.85,41.6,73.2,62.4,20594,31.0,98,272,248,419,103,92,86,72,2.48,Moderate,1.0786,Medium,Lower Middle,9.83,54.8,61.2,83,181,91874.15,25366.69,2153.98,1522.29,1398.73,593.5,2661.06,23.423,33719.67,125593.81,2.2838,26.85
2013,Chattogram,674,25756,20.01,1064.0,654,757.529,198.24,38.2,88.6,33.7,33771,20.0,52,118,145,177,47,46,38,31,1.92,Low,1.0845,Medium-High,Lower Middle,7.37,49.9,57.9,38,48,47126.01,13705.26,1195.98,891.96,683.25,429.35,1559.19,35.7,18500.69,65626.69,2.548,28.19
2013,Rajshahi,304,13900,20.1,1113.5,98,743.316,162.57,45.7,56.0,19.0,18197,11.0,23,53,55,73,24,20,17,15,0.52,Low,1.0685,Medium-High,Lower Middle,12.36,48.8,57.3,28,42,15539.11,5191.8,388.91,304.47,259.87,65.5,395.29,12.634,6618.49,22157.6,1.5941,29.87
2013,Sylhet,248,9029,20.6,1117.1,100,758.739,208.4,36.4,84.1,24.5,12598,7.0,20,38,49,53,20,17,15,13,0.84,Low,1.0823,Medium-High,Lower Middle,12.72,49.7,57.9,19,32,13269.48,4297.25,349.75,216.82,119.22,103.53,501.9,7.982,5596.46,18865.93,2.0895,29.66
2013,Khulna,317,12219,20.02,1025.9,169,718.765,186.47,38.5,68.3,28.5,22285,10.0,25,57,60,82,26,21,20,15,0.99,Low,1.0869,Medium-High,Lower Middle,3.52,48.2,56.7,22,37,17490.98,5053.94,434.05,349.15,191.24,109.3,393.0,11.589,6542.26,24033.24,1.9669,27.22
2013,Barisal,191,7030,19.63,1042.0,48,827.059,224.71,36.8,80.9,15.4,13644,5.0,16,36,41,58,17,13,12,9,0.56,Low,1.0874,Medium,Lower Middle,5.15,46.6,55.6,7,16,12895.9,3436.24,325.27,164.93,215.47,99.53,276.67,10.628,4528.74,17424.64,2.4786,25.99
2013,Rangpur,360,14524,19.0,1053.0,69,854.353,211.76,40.3,87.4,17.0,16317,10.0,27,66,67,96,29,25,23,16,0.41,Low,1.0792,Medium,Lower Middle,6.26,47.1,56.0,14,30,26719.37,8096.92,688.39,388.85,216.27,235.87,938.66,15.797,10580.76,37300.14,2.5682,28.37
2013,Mymensingh,297,11818,19.97,1064.9,58,1158.627,291.18,39.8,73.0,12.8,10584,6.0,23,56,59,73,25,19,17,14,0.57,Low,1.0883,Medium,Lower Middle,7.46,46.8,55.8,13,23,18128.83,5074.42,480.03,324.07,260.86,118.67,420.53,15.523,6694.1,24822.93,2.1004,26.97
2014,Dhaka,1477,61473,18.81,1179.6,2980,1166.471,280.27,41.6,71.8,63.4,20594,31.0,113,268,280,416,112,98,95,80,5.65,Moderate,1.0819,Medium,Lower Middle,8.72,57.0,63.0,145,156,95844.96,27420.61,2370.46,1377.49,1314.92,713.94,3377.24,36.573,36611.23,132456.19,2.1547,27.64
2014,Chattogram,712,27419,19.28,1150.0,1265,806.441,209.41,38.5,55.4,34.1,33771,20.0,54,115,150,206,52,55,44,34,3.72,Moderate,1.0748,Medium,Lower Middle,5.99,51.9,59.5,46,92,29086.08,8821.64,851.75,513.64,432.16,246.3,675.21,28.708,11569.41,40655.49,1.4827,28.46
2014,Rajshahi,370,14985,19.11,1151.7,306,801.337,197.86,40.5,87.2,19.3,18197,11.0,31,71,73,113,30,28,24,16,1.64,Low,1.0984,Medium,Lower Middle,6.15,49.8,58.0,28,41,29614.21,7699.53,804.43,591.95,416.69,181.06,774.28,15.186,10483.12,40097.34,2.6758,26.14
2014,Sylhet,278,9745,19.12,1204.6,251,818.908,233.61,35.1,58.9,24.9,12598,7.0,23,45,62,77,21,18,17,13,2.11,Low,1.095,Medium,Lower Middle,11.02,51.8,59.6,16,27,12748.31,3373.62,333.61,259.85,182.08,120.09,360.23,7.074,4636.56,17384.87,1.784,26.67
2014,Khulna,368,13302,19.52,1215.0,376,782.471,216.47,36.1,65.9,28.9,22285,10.0,28,68,77,96,29,21,24,17,2.21,Low,1.0887,Medium,Lower Middle,11.98,52.7,60.2,24,50,16833.69,5433.86,508.35,217.18,184.35,142.83,429.96,6.112,6922.64,23756.33,1.7859,29.14
2014,Barisal,185,7004,19.92,1186.4,95,824.0,217.65,37.9,47.7,15.7,13644,5.0,13,33,32,50,14,13,11,9,1.12,Low,1.0801,Medium,Lower Middle,9.35,50.0,58.3,15,21,6509.48,2160.49,166.83,137.58,106.14,36.07,260.85,6.307,2874.27,9383.75,1.3398,30.63
2014,Rangpur,375,14362,19.51,1159.1,139,844.824,220.59,38.3,85.5,17.3,16317,10.0,28,62,66,100,29,26,24,19,0.82,Low,1.0735,Medium,Lower Middle,6.83,49.6,58.0,30,51,25364.56,6948.23,663.17,333.59,447.15,122.88,847.73,19.878,9382.63,34747.18,2.4194,27.0
2014,Mymensingh,331,12696,19.99,1248.3,119,1244.706,324.51,38.4,72.2,13.0,10584,6.0,26,57,74,92,23,23,18,17,1.17,Low,1.0837,Medium,Lower Middle,15.05,51.1,59.2,20,35,19645.32,5760.09,499.65,393.81,229.02,171.78,399.48,12.19,7466.02,27111.34,2.1354,27.54
2015,Dhaka,1430,70375,18.71,1236.0,2647,1335.389,271.35,49.2,68.9,64.3,20594,31.0,105,262,258,392,123,106,85,65,5.02,Moderate,1.0864,Medium,Lower Middle,4.57,58.5,64.1,45,183,105245.0,24767.67,2646.3,1878.16,1707.51,1014.75,1911.13,31.018,33956.53,139201.53,1.978,24.39
2015,Chattogram,770,28213,18.41,1219.9,1239,829.794,226.47,36.6,73.0,34.5,33771,20.0,60,120,144,226,68,52,48,32,3.64,Moderate,1.087,Low,Lower Middle,3.21,53.6,60.8,39,62,43152.22,12319.3,1121.8,912.78,440.74,188.98,1396.04,42.711,16422.35,59574.57,2.1116,27.57
2015,Rajshahi,370,15708,19.72,1158.7,192,840.0,197.86,42.5,58.6,19.6,18197,11.0,31,65,80,108,24,24,21,19,1.03,Low,1.0733,Medium,Lower Middle,-1.97,50.0,58.2,14,31,18611.57,5880.1,534.16,399.45,205.54,129.46,453.61,20.114,7622.43,26234.01,1.6701,29.06
2015,Sylhet,286,10361,18.69,1235.8,186,870.672,240.34,36.2,47.8,25.2,12598,7.0,24,57,53,83,24,19,16,16,1.56,Low,1.0836,Medium,Lower Middle,4.55,52.6,60.2,16,14,9579.62,3145.12,278.92,186.15,167.26,62.41,361.52,5.07,4206.45,13786.07,1.3306,30.51
2015,Khulna,390,14490,18.71,1209.5,291,852.353,229.41,37.2,80.4,29.2,22285,10.0,35,71,81,121,32,26,22,19,1.71,Low,1.0815,Medium,Lower Middle,2.33,52.6,60.1,37,48,25169.38,8314.09,693.35,404.75,440.85,105.62,713.48,12.546,10684.68,35854.06,2.4744,29.8
2015,Barisal,216,9349,19.33,1152.8,65,1099.882,254.12,43.3,52.1,15.9,13644,5.0,16,35,42,61,16,14,11,11,0.76,Low,1.065,Medium,Lower Middle,-2.47,49.3,57.7,9,11,9282.49,2815.77,240.73,175.04,124.8,91.59,269.76,6.46,3724.14,13006.63,1.3912,28.63
2015,Rangpur,376,16567,18.95,1261.6,125,974.529,221.18,44.1,39.2,17.6,16317,10.0,29,65,64,102,31,23,24,19,0.74,Low,1.0784,Medium,Lower Middle,6.73,52.1,59.9,31,24,13908.61,3751.6,347.19,230.15,203.45,109.19,427.54,4.162,5073.28,18981.89,1.1458,26.73
2015,Mymensingh,345,14710,19.47,1156.6,122,1442.157,338.24,42.6,88.2,13.3,10584,6.0,28,53,68,90,29,26,17,17,1.2,Low,1.1018,Medium,Lower Middle,-2.15,49.0,57.5,31,25,25506.8,7859.44,709.16,450.09,221.55,219.13,602.57,7.175,10069.12,35575.92,2.4185,28.3
2016,Dhaka,1559,66282,18.98,1301.5,4753,1257.723,295.83,42.5,54.9,65.3,20594,31.0,114,283,313,399,134,129,93,81,9.02,Moderate,1.0809,Medium,Lower Middle,7.47,60.2,65.4,74,89,71722.44,20378.09,2121.94,1506.55,575.81,656.29,1672.2,25.723,26936.6,98659.04,1.4885,27.3
2016,Chattogram,781,29843,18.85,1385.3,2317,877.735,229.71,38.2,85.4,35.0,33771,20.0,55,135,152,217,65,51,45,39,6.81,Moderate,1.0849,Medium,Lower Middle,14.39,57.6,63.9,32,35,52174.44,15462.6,1433.25,639.54,425.15,456.0,1227.36,20.453,19664.36,71838.8,2.4072,27.37
2016,Rajshahi,399,16385,18.57,1398.4,399,876.203,213.37,41.1,35.6,19.9,18197,11.0,32,59,79,111,33,30,22,19,2.13,Low,1.0796,Medium,Lower Middle,15.47,55.6,62.6,15,36,10772.15,3458.5,297.79,185.94,166.5,73.87,433.03,14.229,4629.85,15402.0,0.94,30.06
2016,Sylhet,311,10896,18.2,1431.6,321,915.63,261.34,35.0,79.8,25.6,12598,7.0,24,53,62,92,29,23,20,14,2.7,Low,1.0754,Low,Lower Middle,18.22,57.2,63.8,30,14,18245.1,5532.37,483.46,226.85,288.86,167.89,529.09,10.233,7238.76,25483.86,2.3388,28.41
2016,Khulna,374,14727,19.02,1355.6,680,866.294,220.0,39.4,36.4,29.6,22285,10.0,29,62,79,110,32,26,21,16,4.0,Low,1.0996,Medium,Lower Middle,11.94,56.1,62.8,13,37,11105.18,3000.15,314.22,177.86,165.03,77.09,396.67,5.114,4136.13,15241.31,1.0349,27.14
2016,Barisal,207,9559,18.75,1288.2,165,1124.588,243.53,46.2,72.2,16.2,13644,5.0,15,39,44,60,18,14,11,11,1.94,Low,1.0866,Medium,Lower Middle,6.37,52.5,60.2,13,17,15733.62,4312.46,413.88,232.07,225.47,114.7,369.34,12.364,5680.3,21413.92,2.2402,26.53
2016,Rangpur,378,16866,18.65,1376.2,234,992.118,222.35,44.6,54.5,17.9,16317,10.0,30,61,82,107,30,26,21,19,1.38,Low,1.0769,Medium,Lower Middle,13.64,54.8,62.0,30,23,17833.44,5306.58,513.04,231.69,267.82,162.58,582.47,18.313,7082.5,24915.93,1.4773,28.43
2016,Mymensingh,350,15571,18.7,1351.1,201,1526.569,343.14,44.5,64.3,13.5,10584,6.0,27,63,70,90,27,21,23,17,1.97,Low,1.088,Medium,Lower Middle,11.57,53.5,61.1,20,37,18011.54,6080.15,541.35,257.29,205.14,121.06,562.15,5.164,7772.31,25783.85,1.6559,30.14
2017,Dhaka,1584,73395,18.08,1493.1,2352,1392.694,300.57,46.3,60.7,66.3,20594,31.0,107,292,286,429,132,111,88,79,4.46,Moderate,1.0876,Low,Lower Middle,9.87,64.8,69.0,58,180,90114.72,26084.27,2201.73,1218.93,1552.66,396.76,3033.92,23.224,34511.5,124626.22,1.698,27.69
2017,Chattogram,789,31834,18.64,1572.7,955,936.294,232.06,40.3,80.7,35.4,33771,20.0,64,141,150,209,58,52,50,38,2.81,Low,1.0766,Medium,Middle Income,15.72,62.0,67.4,43,84,52796.44,14711.0,1404.96,927.3,732.0,389.08,1268.17,12.712,19445.23,72241.68,2.2693,26.92
2017,Rajshahi,430,17543,18.46,1561.5,171,938.128,229.95,40.8,45.4,20.2,18197,11.0,33,84,99,124,34,30,20,22,0.91,Low,1.0744,Low,Middle Income,14.9,59.5,65.6,30,26,15674.48,5448.94,465.45,324.16,238.42,153.77,584.13,11.86,7226.74,22901.22,1.3054,31.56
2017,Sylhet,317,11855,18.84,1544.5,159,996.218,266.39,37.4,91.1,25.9,12598,7.0,26,59,57,78,23,21,20,15,1.34,Low,1.0815,Medium,Middle Income,13.65,59.9,65.9,22,38,21525.59,6059.48,631.42,306.58,195.5,195.29,526.74,15.257,7930.25,29455.84,2.4847,26.92
2017,Khulna,397,16175,18.24,1578.8,261,951.471,233.53,40.7,57.8,29.9,22285,10.0,31,63,79,120,31,29,21,19,1.54,Low,1.0834,Low,Middle Income,16.17,61.3,66.9,37,48,19131.56,5438.9,515.88,416.02,309.63,146.96,583.29,4.491,7415.17,26546.73,1.6412,27.93
2017,Barisal,219,8548,19.04,1473.7,82,1005.647,257.65,39.0,66.2,16.4,13644,5.0,16,40,47,52,18,14,13,11,0.96,Low,1.0934,Medium,Lower Middle,8.44,56.9,63.7,19,21,11230.33,3462.14,328.77,155.03,168.76,65.74,303.37,2.257,4486.06,15716.38,1.8386,28.54
2017,Rangpur,433,17212,18.72,1498.0,123,1012.471,254.71,39.8,54.4,18.2,16317,10.0,32,83,87,124,32,32,30,19,0.72,Low,1.088,Medium,Lower Middle,10.23,57.7,64.3,25,32,21079.22,5412.8,563.3,282.86,302.1,88.19,617.86,8.988,7276.1,28355.32,1.6474,25.66
2017,Mymensingh,360,14451,18.42,1492.4,68,1416.765,352.94,40.1,65.1,13.7,10584,6.0,24,71,86,101,27,30,19,18,0.67,Low,1.0647,Low,Lower Middle,9.82,56.9,63.7,14,36,17985.43,6084.86,514.57,345.61,283.6,133.19,451.89,4.547,7818.27,25803.7,1.7856,30.3
2018,Dhaka,1643,74586,18.32,1733.4,7294,1415.294,311.76,45.4,90.6,67.2,20594,31.0,123,340,330,421,140,118,101,79,13.84,Moderate,1.0742,Low,Middle Income,14.34,70.5,73.5,136,84,127868.63,36893.73,3969.34,1882.36,1869.36,884.08,3381.61,38.871,48919.36,176787.99,2.3703,27.67
2018,Chattogram,857,32323,18.31,1683.7,3010,950.676,252.06,37.7,42.1,35.8,33771,20.0,66,156,171,221,68,54,57,38,8.85,Moderate,1.0659,Low,Middle Income,11.06,64.7,69.5,49,85,25863.98,7901.13,735.39,383.63,382.4,178.97,919.02,10.516,10511.06,36375.03,1.1254,28.9
2018,Rajshahi,423,18317,17.85,1597.7,614,979.519,226.2,43.3,46.8,20.5,18197,11.0,33,87,72,119,29,23,25,21,3.28,Low,1.0732,Low,Middle Income,5.39,60.4,66.3,12,48,18069.84,5368.86,497.37,271.3,182.73,87.16,474.93,11.17,6893.52,24963.35,1.3629,27.61
2018,Sylhet,312,11753,18.31,1631.9,586,987.647,262.18,37.7,39.9,26.3,12598,7.0,23,48,61,87,25,24,18,15,4.92,Low,1.0823,Low,Middle Income,7.65,62.0,67.5,10,39,8578.89,2378.97,257.6,135.56,129.0,60.07,306.34,15.697,3283.23,11862.12,1.0093,27.68
2018,Khulna,385,15511,18.19,1604.7,844,912.412,226.47,40.3,63.7,30.3,22285,10.0,29,65,72,101,29,26,21,19,4.96,Low,1.0738,Low,Middle Income,5.85,62.0,67.4,30,31,19210.81,5660.39,477.35,234.13,330.65,176.21,583.01,14.888,7476.63,26687.43,1.7205,28.02
2018,Barisal,220,10328,18.31,1619.6,286,1215.059,258.82,46.9,94.8,16.7,13644,5.0,17,42,40,59,17,11,14,10,3.36,Low,1.0898,Low,Middle Income,6.83,60.3,66.4,20,10,19622.22,5910.08,518.46,239.56,220.7,172.83,583.23,11.352,7656.22,27278.44,2.6412,28.07
2018,Rangpur,451,18134,18.75,1768.2,328,1066.706,265.29,40.2,52.7,18.5,16317,10.0,36,71,93,134,34,34,23,19,1.93,Low,1.0645,Medium,Middle Income,16.64,64.0,69.3,24,33,21883.58,5504.79,570.88,315.85,303.93,156.33,535.08,11.507,7398.37,29281.95,1.6148,25.27
2018,Mymensingh,382,15435,18.91,1630.4,327,1513.235,374.51,40.4,63.9,13.9,10584,6.0,35,70,86,102,28,26,23,18,3.21,Low,1.0856,Medium,Middle Income,7.55,60.1,66.3,30,46,20918.64,5799.76,547.31,357.81,191.2,147.68,698.47,10.493,7752.72,28671.36,1.8576,27.04
2019,Dhaka,1747,75216,18.78,1926.2,80381,1427.249,331.5,43.1,53.8,68.2,20594,31.0,167,307,340,493,151,107,88,83,152.53,Epidemic,1.0819,Medium,Middle Income,13.44,75.2,77.1,132,100,88781.44,23969.05,2501.61,1275.14,840.27,460.21,2553.87,83.875,31684.02,120465.47,1.6016,26.3
2019,Chattogram,894,36941,18.03,1916.8,40978,1086.5,262.94,41.3,79.5,36.3,33771,20.0,71,170,173,298,72,61,50,48,120.52,High,1.0898,Low,Middle Income,12.89,70.2,73.8,62,92,64850.06,17795.85,1878.7,1098.64,1008.06,555.07,1619.35,50.25,24005.91,88855.97,2.4053,27.02
2019,Rajshahi,438,17807,18.03,1883.7,7281,952.246,234.22,40.7,54.4,20.8,18197,11.0,35,74,83,124,31,31,24,23,38.94,Moderate,1.0871,Low,Middle Income,10.94,67.1,71.6,22,29,19582.67,5853.43,497.38,404.23,279.49,96.07,441.46,14.064,7586.13,27168.8,1.5257,27.92
2019,Sylhet,347,12030,18.67,1757.2,5699,1010.924,291.6,34.7,76.8,26.6,12598,7.0,30,59,69,104,26,24,20,18,47.89,Moderate,1.0803,Medium,Middle Income,3.49,65.0,69.9,12,43,19293.6,5416.33,531.6,329.41,214.24,129.49,385.31,17.9,7024.27,26317.88,2.1877,26.69
2019,Khulna,438,16687,17.68,1935.1,9266,981.588,257.65,38.1,82.2,30.6,22285,10.0,34,71,98,131,37,29,22,25,54.51,Moderate,1.0813,Low,Middle Income,13.96,69.7,73.5,40,37,31386.2,7101.48,787.9,569.66,410.24,212.68,701.02,21.721,9804.7,41190.89,2.4684,23.8
2019,Barisal,244,9979,18.35,1925.0,2572,1174.0,287.06,40.9,81.4,17.0,13644,5.0,19,39,47,75,21,17,14,14,30.26,Moderate,1.0812,Low,Middle Income,13.37,67.5,72.0,9,31,15682.97,5055.75,450.68,290.42,175.89,107.49,377.83,3.195,6461.25,22144.22,2.2191,29.18
2019,Rangpur,411,19192,17.79,1821.1,3880,1128.941,241.76,46.7,82.0,18.8,16317,10.0,36,66,75,112,36,30,24,21,22.82,Moderate,1.0765,Low,Middle Income,7.25,65.3,70.3,24,37,31620.46,9724.8,859.47,605.32,412.5,159.22,778.71,13.106,12553.12,44173.58,2.3017,28.42
2019,Mymensingh,414,16193,17.91,1780.0,3575,1587.549,405.88,39.1,66.9,14.1,10584,6.0,30,67,80,110,32,25,26,22,35.05,Moderate,1.094,Low,Middle Income,4.83,63.7,69.0,35,43,22252.65,6878.7,584.36,350.0,240.97,143.59,591.9,16.516,8806.03,31058.69,1.918,28.35
2020,Dhaka,1828,79391,18.17,1858.9,911,1506.471,346.87,43.4,67.8,69.1,20594,31.0,154,317,369,509,135,126,108,90,1.73,Low,1.0669,Low,Middle Income,0.16,73.7,76.0,170,232,126502.68,26582.85,2676.65,1637.58,1870.19,721.68,3009.74,78.29,36576.99,163079.67,2.0541,22.43
2020,Chattogram,861,34756,17.61,1921.8,494,1022.235,253.24,40.4,62.2,36.7,33771,20.0,67,168,177,242,73,60,60,38,1.45,Low,1.078,Low,Middle Income,3.55,70.3,73.9,49,85,47522.91,13254.47,1134.9,847.21,447.39,289.84,1635.26,38.68,17647.75,65170.67,1.8751,27.08
2020,Rajshahi,444,18949,17.55,2064.1,94,1013.316,237.43,42.7,73.0,21.1,18197,11.0,36,75,79,138,36,30,24,20,0.5,Low,1.0802,Low,Middle Income,11.21,71.3,75.0,39,50,27211.67,7636.88,727.75,410.78,320.19,238.1,868.88,19.317,10221.91,37433.58,1.9755,27.31
2020,Sylhet,335,12249,16.9,2004.6,81,1029.328,281.51,36.6,52.4,27.0,12598,7.0,23,55,60,101,25,23,19,15,0.68,Low,1.0813,Low,Middle Income,8.01,70.8,74.4,14,20,12699.98,3729.37,313.88,219.25,183.64,83.06,343.91,9.424,4882.54,17582.52,1.4354,27.77
