Year,Division,Number_of_Hospitals,Number_of_Beds,Crude_Birth_Rate,GDP_per_Capita_USD,Dengue_Cases,Beds_per_1000_Pop,Hospitals_per_100k_Pop,Avg_Beds_per_Hospital,Bed_Occupancy_Rate_Pct,Urban_Population_Pct,Area_km2,Population_Share_Pct,Tertiary_Hospitals,District_Hospitals,Upazila_Health_Complexes,Private_Clinics,Specialized_Hospitals,NGO_Facilities,Community_Health_Clinics,Diagnostic_Centers,Dengue_Rate_per_100k,Dengue_Category,Dengue_Waste_Adjustment,Birth_Rate_Category,GDP_Category,GDP_Growth_Pct,Waste_Mgmt_Coverage_Pct,Proper_Segregation_Pct,Facilities_with_Incinerator,Facilities_with_Autoclave,General_Waste_kg_day,Infectious_Waste_kg_day,Sharps_Waste_kg_day,Pharmaceutical_Waste_kg_day,Chemical_Waste_kg_day,Cytotoxic_Waste_kg_day,Pathological_Waste_kg_day,Radioactive_Waste_kg_day,Total_Hazardous_Waste_kg_day,Total_Medical_Waste_kg_day,Waste_per_Bed_kg_day,Hazardous_Waste_Pct
2013,Dhaka,1322.0,57683.0,19.76,1088.4,3375.4991080313084,1043.51,250.85,41.6,73.2,62.4,20594.0,31.0,98.0,235.21344644251528,248.0,419.0,103.0,92.0,86.0,72.0,2.4800000000000004,Moderate,1.0786,Medium,Lower Middle,9.83,54.8,61.2,83.0,181.0,91874.15,25366.69,2153.98,1522.29,1398.73,593.5,2661.06,23.423,33719.67,125593.81,2.2838,26.85
2014,Dhaka,1477.0,61473.0,18.81,1179.6,8404.460221958456,1166.471,280.27,41.6,71.8,63.4,20594.0,31.0,113.0,268.0,280.0,435.96840683874206,112.0,98.0,95.0,80.0,5.65,Moderate,1.0819,Medium,Lower Middle,8.72,57.0,63.0,145.00000000000003,156.0,95844.96,27420.61,2370.46,1377.49,1314.92,556.3952319854048,3377.2399999999993,36.573,36611.23,132456.19,2.212131176473138,27.64
2015,Dhaka,1430.0,70375.0,18.71,1236.0,2647.0,1335.389,280.27,49.2,68.9,64.3,20594.0,31.0,105.0,262.0,258.0,392.0,119.15384318486295,106.0,85.0,65.0,5.02,Moderate,1.0864,Medium,Lower Middle,4.57,58.5,64.1,45.0,183.0,105245.0,24767.67,2646.3,1878.16,1707.51,1014.75,1911.13,31.018,33956.53,139201.53,1.978,24.39
2016,Dhaka,1559.0,70375.0,18.98,1301.5,4753.0,1257.723,295.83,42.5,54.9,65.3,20594.0,31.0,114.0,283.0,313.0,399.0,133.36108575492358,129.0,93.0,81.0,9.02,Moderate,1.0812904928176068,Medium,Lower Middle,7.47,60.2,65.4,74.0,171.08359228728835,71722.44,20378.09,2121.94,1506.55,575.81,656.29,1672.2,25.723,26936.6,98227.31238843765,1.4885,27.3
2017,Dhaka,1584.0,73395.0,18.08,1301.5,2352.0,1392.694,300.57,46.3,60.7,66.3,20594.0,31.0,107.0,292.0,286.0,429.0,132.0,111.0,88.0,79.0,4.459999999999999,Moderate,1.0876,Low,Lower Middle,9.87,64.8,69.0,58.0,180.0,90114.72,26084.27,2201.73,1218.93,1320.4489316098052,396.76,3033.92,23.224,34511.5,124768.91088495076,1.698,28.30869563110382
2018,Dhaka,1643.0,73395.0,18.32,1301.5,7294.0,1415.294,311.76,45.4,90.6,67.2,20594.0,31.0,123.0,340.0,330.0,483.34039845257206,140.0,114.98842102495964,101.0,79.0,13.84,Moderate,1.0869330325030184,Low,Middle Income,14.34,70.5,73.5,136.0,84.0,126506.38117633441,36893.73,3969.34,1882.36,1869.36,884.08,3381.6100000000006,38.871,48919.36,176787.99,2.3703,27.262502790084543
2019,Dhaka,1747.0,73395.0,18.32,1926.2,80381.0,1427.249,331.5,43.1,53.8,68.2,20594.0,31.0,167.0,307.0,340.0,493.0,151.0,107.0,88.0,83.0,152.53,Epidemic,1.084429284447999,Medium,Middle Income,13.44,75.2,73.5,132.0,100.0,88781.44,23969.05,2501.6100000000006,1275.14,840.27,460.21,2553.87,83.875,31684.02,120465.47,1.503902598640309,26.3
2020,Dhaka,1828.0,79391.0,18.17,1858.9,911.0,1506.471,346.87,43.4,67.8,69.1,20594.0,31.0,154.0,317.0,348.14304232634277,509.0,135.0,118.39316181082015,108.0,90.0,1.7300000000000004,Low,1.0669,Low,Middle Income,0.16,73.7,76.0,170.0,232.0,126502.68,26582.85,2676.65,1637.58,1870.19,721.68,3009.74,78.29000000000002,36576.98999999999,163079.67,2.0541,22.43
2021,Dhaka,1724.0,79142.0,17.06,2316.6,26787.0,1501.746,346.87,45.9,83.4,70.1,20594.0,31.0,140.0,324.47736646780845,324.0,495.0,131.0,120.50123091974777,92.0,96.0,50.83,High,1.0973,Low,Middle Income,18.13,84.6,84.5,127.32354344837167,159.0,132589.35,41596.26,3580.62,2078.79,2316.51,1313.51,3729.72,41.529,54656.94,187246.29000000004,2.366,29.19
2022,Dhaka,1892.0,82830.0,17.17,2532.0,51463.99999999999,1571.727,359.01,44.98248857923865,63.4,71.0,20594.0,31.0,138.0,339.0,436.0,579.0,167.0,132.0,116.0,102.0,97.65,Epidemic,1.0852,Low,Upper Middle,13.7,89.7,84.5,88.00000000000001,154.0,130232.06,33081.72,3435.6074674481342,2233.97,1356.9399999999998,933.3020867218469,3172.1624507816005,77.081,43387.259999999995,173619.32999999996,2.0961,24.99
2023,Dhaka,2013.0,90416.0,17.16,2764.2,246841.0,1715.674,381.97,44.9,98.6,72.0,20594.0,31.0,152.0,357.0,400.00000000000006,503.0,169.9641391595693,152.0,113.0,91.0,128.26175087536825,Epidemic,1.0793,Low,Upper Middle,2.83,95.3,92.9,97.27634477132189,245.99999999999994,178487.01,51450.16,4897.85,3791.62,2354.74,1571.92,4121.038582503403,28.074,69499.46,248480.7808611567,3.416316205012088,28.03
2000,Khulna,203.0,6521.0,25.48,419.8,538.0,383.588,119.41,32.1,46.7,24.0,22285.0,10.0,17.0,37.0,43.0,65.0,15.0,13.0,11.0,9.0,3.16,Low,1.086,High,Low Income,5.94,33.4,45.1,18.0,18.999999999999996,6465.990000000002,2011.7600000000002,190.80999999999995,140.51,76.19999999999999,47.28,253.17999999999995,8.308,2728.05,9169.017922675535,1.4099,29.67
2001,Khulna,209.0,6613.0,25.9,466.2,226.0,389.0,122.94,31.6,77.1,24.3,22285.0,10.0,14.0,38.0,39.4884436983291,51.0,15.0,13.0,14.0,9.115267200586329,5.5213722696430665,Low,1.0823,High,Low Income,11.53,34.5,46.0,16.0,18.999999999999996,8634.34,4500.380328718573,274.69,149.3,152.92,79.13,349.5365480557381,9.622,4103.02,12737.36,1.9261,32.21
2002,Khulna,205.0,6604.0,24.56,438.2,630.9999999999995,388.471,120.59,32.2,58.6,24.3,19997.732209903064,10.947173524655163,17.0,35.0,41.0,55.0,15.0,13.0,12.000000000000002,9.0,3.7099999999999973,Low,1.0898,High,Low Income,-0.41,33.9,45.5,9.0,21.80271645605856,8261.101747995235,2349.6499999999996,228.64,151.2,84.96999999999997,77.89,255.7170424084283,2.776,3184.34,11441.89,1.7326,27.83
2003,Khulna,220.0,6977.0,24.9,461.1,252.0,410.412,129.41,31.7,37.5,25.0,22285.0,10.0,18.0,41.0,43.99999999999999,59.961827917918114,20.0,15.0,13.0,11.0,1.4800000000000004,Low,1.0695,High,Low Income,-0.19,34.5,46.0,7.0,12.0,5885.41,1797.2600000000002,148.03999999999996,105.00999999999999,76.68,53.64999999999999,168.82000000000005,12.769,2362.2199999999993,8247.629999999997,1.0872402000355472,28.64
2004,Khulna,220.0,7967.0,23.92,461.1,318.0,468.647,132.35,35.4,86.0,25.4,22285.0,10.0,17.0,39.0,46.0,67.0,19.0,15.0,14.426546226168801,11.0,1.8699999999999992,Low,1.0716,High,Low Income,5.59,35.8,47.0,18.0,21.0,14859.49,4210.38,418.51,219.43,119.4,128.19,443.09,5.197000000000001,5544.2,20403.69,2.471368691992157,27.17
2005,Khulna,229.0,7945.0,23.63,585.3,268.0,467.353,134.71,34.7,54.8,25.7,22285.0,10.0,19.0,42.0,46.0,69.0,14.0,16.0,13.0,9.0,1.58,Low,1.0906,High,Low Income,12.77,37.5,48.3,8.0,18.999999999999996,9305.939999999999,2874.8999999999996,230.26259914275528,122.39999999999998,164.75,47.19,366.71,5.33,3827.5099999999993,13117.290738093954,1.653,28.12954750974443
2006,Khulna,236.0,8693.0,23.32,585.3,202.0,511.353,134.71,36.8,76.4,26.1,22285.0,10.0,19.0,40.0,37.0,65.0,21.0,17.0,15.0,12.0,1.1899999999999995,Low,1.0736995104125988,High,Low Income,4.26,37.5,48.2,10.0,25.0,13460.11,3648.3099999999995,341.9599999999999,225.48,222.06,59.72,370.10009112324656,9.791,4854.49,18314.61,2.1068,26.51
2007,Khulna,264.0,9309.0,22.54,635.7,196.0,547.588,134.71,35.3,72.8645343747751,26.4,22285.0,10.0,21.0,47.0,52.0,69.0,20.0,17.0,16.0,14.0,1.1500000000000004,Low,1.0667,Medium-High,Lower Middle,6.3,38.8,49.3,14.999999999999998,21.81117935491411,10738.6,2975.17,296.0,129.5,113.7193493433611,91.5,365.34556477014837,15.225,4004.1800000000003,14742.779999999999,1.5837,28.09461848663397
2008,Khulna,255.0,9189.0,22.18,684.2,889.0,540.529,150.0,36.0,53.0,26.8,22285.0,10.0,21.0,50.0,52.0,77.0,20.14477085596132,18.039693130985825,15.0,13.0,5.23,Low,1.0786,Medium-High,Lower Middle,6.08,40.0,50.2,19.0,26.0,10450.799999999997,3091.25,325.60999999999996,196.2,183.74,66.68000000000002,356.05,3.519,4223.04,14673.84,1.5969,28.78
2009,Khulna,286.0,9193.0,22.17,721.9,402.0,540.765,150.0,32.1,65.55616291935284,27.1,22285.0,10.0,21.0,55.0,50.00000000000001,61.0,22.0,20.0,18.0,13.0,-2.826367714074019,Low,1.0751,Medium-High,Lower Middle,3.13,40.9,50.9,19.0,23.0,8280.7,2684.76,210.35000000000002,117.72000000000003,123.53000000000003,48.34,298.09999999999997,9.628,3492.4300000000003,11773.120000000003,1.2807,29.66
2010,Khulna,298.0,9946.0,20.54,874.6,619.0,585.059,175.29,33.4,71.2,27.5,22285.0,10.0,21.0,57.0,63.0,73.0,26.0,21.0,19.0,13.0,-1.2378714799940944,Low,1.0762621793757534,Medium-High,Lower Middle,3.13,44.5,53.8,13.0,18.0,15620.552972766234,4454.21,398.06,233.11,220.05,118.58,390.21628499738824,17.099,5932.1,21417.05,2.1533,27.7
2011,Khulna,304.0,10715.0,21.1,904.1,1142.0000000000005,630.294,178.82,35.2,69.8,27.8,22285.0,10.0,25.0,64.0,60.0,77.0,24.0,22.0,17.0,15.0,6.720000000000001,Moderate,1.0745,Medium-High,Lower Middle,9.46,45.3,54.4,16.0,33.0,16580.15,4636.25,445.13,211.49865574979864,190.33,99.48,500.21,16.078,6101.56,22681.71,2.1168,26.9
2012,Khulna,330.0,11833.0,20.15,965.2,852.0,696.059,194.12,35.9,91.2,28.2,16092.20343969444,10.0,25.0,54.0,67.0,93.0,27.0,23.0,20.0,18.0,5.01,Low,1.0834,Medium-High,Lower Middle,6.65,46.7,54.4,22.0,24.0,22237.31,7034.77,544.9208249037652,333.24,308.42,153.23561264190357,651.9,5.752000000000001,9122.28,31371.844047787843,2.5810587259359883,29.09
2013,Khulna,317.0,12219.0,20.02,1025.9,169.0,718.765,186.47,38.5,68.3,28.5,22285.0,10.0,24.06878528955284,57.0,60.0,82.0,26.0,22.76292562574703,20.0,15.0,0.9900000000000002,Low,1.0869,Medium-High,Lower Middle,3.52,48.2,56.7,18.092274254158994,37.0,17490.98,5053.94,476.30302271589073,349.15,191.24,109.3,393.0,9.66800253956725,6869.587689196176,24033.24,1.9377293146873389,28.098378600218187
2014,Khulna,368.0,13302.0,19.52,1215.0,376.0,782.471,216.47,36.1,65.9,28.9,22285.0,10.0,28.0,68.0,77.0,96.0,29.0,21.0,24.0,17.0,2.209999999999999,Low,1.0887,Medium,Lower Middle,11.98,52.7,60.2,24.0,50.0,16833.69,5433.86,508.35,217.18,184.35,142.83,429.96,6.112,6922.64,23756.33,1.7859,29.14
2015,Khulna,390.0,14490.0,19.52,1209.5,291.0,852.353,229.41,37.2,80.4,29.2,22285.0,10.0,35.0,71.0,81.0,121.0,32.0,26.0,22.40348749574753,19.0,2.5044347278477854,Low,1.0815,Medium,Lower Middle,11.98,52.6,60.1,37.0,48.0,25169.38,8314.09,693.35,404.75,440.85,105.62,713.48,12.546,10684.68,35959.374970023826,2.4744,29.8
2016,Khulna,374.0,14727.0,19.02,1355.6,680.0,866.294,229.41,39.4,36.4,29.6,22285.0,10.0,29.0,62.0,79.0,110.0,32.0,25.695615466682895,21.0,16.0,4.0,Low,1.0996,Medium,Lower Middle,11.94,56.1,62.8,13.0,37.0,11105.18,3000.1499999999996,314.22,177.86,165.03,77.09,396.67,5.113999999999999,4136.13,15200.376179709601,1.0349,27.14
2017,Khulna,397.0,16175.0,18.24,1578.8,261.0,951.471,233.53,40.7,57.8,29.9,22285.0,10.0,31.0,63.0,81.88600359607689,120.0,31.0,29.0,21.0,20.285751358053105,1.540000000000001,Low,1.0834,Low,Middle Income,16.17,61.3,66.9,37.0,39.83191862664635,19131.56,5913.505997637085,515.88,416.02,309.63,146.96,583.29,14.214706742767753,7415.17,26546.73,1.6412,27.93
2018,Khulna,385.0,15511.0,18.19,1604.7,844.0000000000005,912.412,226.47,40.3,63.7,30.3,22285.0,10.0,29.0,65.0,72.0,105.9043421784426,29.0,26.0,21.0,18.338436467529004,4.959999999999999,Low,1.0738,Low,Middle Income,16.17,62.0,67.4,30.0,31.0,19328.461255443777,5660.39,477.35,234.13,330.65,134.43798847117404,583.01,14.888,7476.63,26687.43,1.7205,28.02
2019,Khulna,438.0,16687.0,17.68,1935.1,9266.0,981.588,257.65,38.1,82.2,30.3,22285.0,10.0,34.0,78.40617497840476,98.0,131.0,37.0,29.0,22.0,22.306446554066632,54.51,Moderate,1.0813,Low,Middle Income,13.96,69.7,73.5,40.0,45.84708357305929,31386.2,7101.48,787.9,569.66,410.24,212.68,701.02,17.523694147854417,9804.7,41190.89,2.366198808341021,26.044419185512794
2020,Khulna,441.0,15703.0,17.84,2066.3,146.0,923.706,259.41,35.6,80.4,31.0,22285.0,10.0,32.0,81.0,95.0,135.0,35.0,29.634610021813373,29.0,19.0,0.8599999999999994,Low,1.0916,Low,Middle Income,11.33,72.9,76.0,16.0,51.0,27626.86,7893.81,790.78,465.86,283.6,133.31,551.39,23.03,10141.79,37768.65,2.4052,26.85
2021,Khulna,441.0,16498.0,16.58,2156.4,3072.0,970.471,259.41,37.4,61.0,31.0,22285.0,10.0,36.65116868064123,71.0,91.0,119.47764200949722,32.0,25.0,23.0,20.875549976120116,18.07,Moderate,1.096,Low,Middle Income,11.33,75.0,76.0,33.0,52.0,17638.76,5534.68,565.42,387.09,207.24,73.54,667.08,22.914,7457.96,25096.72,1.5212,29.72
2022,Khulna,441.0,17620.0,16.97,2583.2,6005.0,1036.471,261.76,39.6,66.3,31.7,22285.0,10.0,39.0,84.0,76.0,117.0,33.0,32.0,27.0,22.0,35.32,Moderate,1.0856,Low,Upper Middle,15.99,75.0,85.5,14.999999999999998,52.0,24072.59703133019,6571.83,654.2899552667761,398.3814152392541,302.5,195.48,682.41,22.506,8880.94,32801.17,1.8616,27.08
2023,Khulna,501.0,18673.0,16.49,2858.3,45952.21823029746,1098.412,261.76,40.40302000731285,70.9,32.0,16433.22092824241,10.0,42.0,84.0,104.0,137.0,38.0,33.0,24.0,22.575753298109397,149.18,High,1.0702,Low,Upper Middle,6.34,91.5,90.6,34.0,50.0,26607.482564814465,8329.83,737.0529868547462,327.68,230.14,230.1,730.47,14.601,10574.56,37111.47,1.9874,28.49
2000,Mymensingh,161.0,6518.0,26.2,401.5,154.0,639.02,157.84,40.5,73.7,10.0,13686.020437401483,6.0,14.0,26.0,37.0,38.0,12.0,11.489625669236975,10.817685850087912,7.0,1.509999999999998,Low,1.073630519455369,High,Low Income,5.94,30.9,43.4,11.0,17.0,10277.630000000001,2795.4699999999993,249.11,198.27,99.01000000000002,64.50999999999999,362.07,6.761999999999999,3775.21,14052.84,2.156,26.86
2001,Mymensingh,181.0,6543.0,25.46,453.9,64.0,641.471,177.45,36.1,58.4,10.2,10584.0,6.0,15.0,36.0,37.0,58.0,13.0,11.0,9.0,10.0,0.6300000000000008,Low,1.0693,High,Low Income,8.59,32.1,44.3,13.480258649246503,24.0,8547.82,2623.51,233.98000000000002,148.68,134.93999999999997,61.39,197.26999999999998,4.744,3250.4450192462264,11952.330000000002,1.8267,28.48
2002,Mymensingh,185.0,6543.0,24.95,456.6,191.0,741.373,181.37,40.9,50.5,10.4,10584.0,6.0,15.0,33.0,35.0,52.0,16.0,11.0,11.0,8.0,-9.21663829980069,Low,1.0813,High,Low Income,3.77,32.2,44.4,11.0,12.0,7201.860000000001,2534.9799999999996,204.99,110.86000000000001,119.67000000000004,39.55000000000001,224.01999999999998,6.723946058845719,3240.08,10441.940000000002,1.362854501328941,31.03
2003,Mymensingh,186.0,7242.0,24.62,497.0,94.0,710.0,182.35,38.9,67.77436399462711,10.4,10584.0,6.0,14.563921590796568,40.0,34.0,51.859716100392276,16.0,12.0,11.0,10.0,0.9199999999999999,Low,1.0773,High,Low Income,3.77,33.2,45.2,18.0,25.0,7021.790000000001,2360.6800000000003,219.71000000000004,105.32999999999998,78.38,59.75999999999998,286.9261863032616,6.122,3024.4799999999996,10046.279999999999,1.3872,30.11
2004,Mymensingh,195.0,8181.0,24.9,503.4,111.0,802.059,191.18,42.0,55.4,10.9,10584.0,6.0,15.728632356278286,38.0,38.0,53.0,14.0,12.0,11.0,10.0,1.0899999999999999,Low,1.0746,High,Low Income,3.37,33.4,45.3,7.0,25.0,8592.740000000002,2709.88,258.17,111.94999999999999,135.78,79.95,273.9,8.001,3577.63,12170.36,1.5372475131213663,29.4
2005,Mymensingh,207.0,8083.0,23.54,567.0,86.0,792.451,202.94,39.0,91.6,11.1,10584.0,6.0,17.0,40.0,37.0,56.0,15.0,14.0,12.000000000000002,9.929422312708992,0.8399999999999999,Low,1.0865,High,Low Income,9.25,34.9,46.5,13.41792921389602,16.0,15008.5,4530.46,396.22222034916047,229.66,167.18,136.4,487.33,5.177999999999999,5945.66,20954.17,2.5924,28.35359084365289
2006,Mymensingh,207.0,9102.0,22.45,610.0,67.0,892.353,202.94,44.0,81.7,11.3,10584.0,6.0,16.0,41.0,34.0,65.0,14.0,14.0,11.0,10.0,0.6600000000000001,Low,1.08,Medium-High,Lower Middle,9.25,34.9,47.3,16.0,18.0,15594.746435923395,4938.51,404.83,335.84,214.2,148.9,580.24,8.411,6630.93,21980.87,2.4149,30.17
2007,Mymensingh,213.0,9086.0,22.57,608.4,75.0,890.784,208.82,42.7,70.4,11.5,10584.0,6.0,16.0,36.0,38.0,55.0,21.0,13.760202159677732,11.0,10.105075678858475,0.7400000000000002,Low,1.0759,Medium-High,Lower Middle,1.74,35.9,47.3,9.0,15.000000000000004,12733.14,3677.0700000000006,392.34,234.64,151.3028699377049,86.21,276.88,6.167,4792.46,17525.6,1.9289,27.35
2008,Mymensingh,235.0,9044.0,22.97,711.4,289.0,886.667,230.39,38.5,72.7,11.7,10584.0,6.0,19.0,35.0,45.0,70.0,18.0,14.0,14.0,13.0,2.83,Low,1.0765,Medium-High,Lower Middle,10.29,38.4,49.2,11.0,28.0,14031.81,4042.32,371.7,284.66,211.5,92.79,452.95,13.694,5469.62,19501.42,2.071963845735716,28.05
2009,Mymensingh,248.0,10089.0,20.87,739.2,164.0,989.118,243.14,40.7,74.0,12.0,10584.0,6.0,19.0,44.0,42.0,77.0,19.0,17.0,16.0,11.0,-12.898565629811111,Low,1.0915,Medium-High,Lower Middle,5.6,38.4,49.7,16.0,16.0,14641.72,4497.33,376.68,190.42000000000002,145.56,78.55,354.74,2.6549999999999994,5645.93,20263.685375196532,2.121061740303457,27.83
2010,Mymensingh,248.0,10075.0,21.3,842.0,171.0,987.745,258.82,38.2,72.6,12.2,10584.0,6.0,18.0,48.0,42.0,70.25968222200916,19.7932574889821,18.0,15.657266094226225,12.0,1.6799999999999997,Low,1.0679,Medium-High,Lower Middle,10.94,41.5,51.7,11.841139040248894,12.0,13522.11,4624.649607568354,349.89,288.52,165.66,98.27,456.6,14.631,5610.55,19132.66,1.899,29.32
2011,Mymensingh,271.0,10651.0,21.23,932.8,356.0,987.745,265.69,39.3,85.2,12.4,10584.0,6.0,22.0,52.0,52.0,75.0,23.0,17.0,16.121913497710572,12.0,3.49,Low,1.0696,Medium-High,Lower Middle,12.93,43.6,53.3,16.0,29.0,18152.900812500768,6099.096627301679,479.86,329.84,281.88,94.35,570.57,15.28,7556.37,25625.5,2.4059,29.49
2012,Mymensingh,300.0,11159.0,21.08,1048.2,209.0,1094.02,294.12,37.2,80.2,12.6,10584.0,6.0,25.0,54.0,59.67981012184439,81.0,21.0,23.0,19.544211224622227,15.0,2.0500000000000007,Low,1.0612,Medium-High,Lower Middle,15.82,46.3,55.5,27.0,27.966670570280336,18726.33,5281.96,485.10232305585066,317.47,246.6076834056307,131.34,545.46,16.046,6956.51,25682.84,2.3075561792182477,27.09
2013,Mymensingh,297.0,11818.0,19.97,1064.9,58.0,1158.627,291.18,39.8,73.0,12.8,10584.0,6.0,23.0,53.05587420340956,55.27919508780482,73.0,25.0,19.0,17.0,14.0,0.5700000000000003,Low,1.0883,Medium,Lower Middle,7.46,46.8,55.8,13.0,23.0,18128.83,5074.42,480.03,324.07,226.91839443228082,118.67,420.53,8.974199858458448,6694.1,24822.93,2.1004,26.97
2014,Mymensingh,331.0,12696.0,19.99,1248.3,119.0,1244.706,324.51,39.99293522966352,72.2,13.0,10584.0,6.0,26.0,60.26665268311254,74.0,92.0,23.0,23.0,18.0,17.0,1.17,Low,1.0837,Medium,Lower Middle,15.05,51.1,59.2,20.0,28.180616697893647,19645.32,5760.09,521.3568102099916,365.05728035413694,229.02,171.78,399.48,12.19,7466.02,27111.34,2.06459538794328,27.54
2015,Mymensingh,345.0,14710.0,19.47,1156.6,122.0,1442.157,338.24,42.6,88.2,13.3,10584.0,6.0,28.0,53.0,68.0,90.0,26.901071822410696,26.0,17.0,16.917365058449136,1.1999999999999993,Low,1.1018,Medium,Lower Middle,-2.15,49.0,57.5,31.0,25.0,25506.8,7134.316349240171,709.16,450.09,221.55,219.13,602.57,11.037076916190195,10069.12,35575.92,2.4185,28.3
2016,Mymensingh,350.0,15571.0,19.47,1156.6,201.0,1526.569,343.14,44.5,64.3,13.5,12556.736568979508,6.0,27.0,63.0,70.0,95.68309832357785,27.0,21.0,18.715619086051603,17.0,1.9699999999999989,Low,1.088,Medium,Lower Middle,11.57,53.5,61.1,20.0,37.0,18011.54,6080.15,541.35,257.29,205.14,121.06,562.15,10.988857029717739,7772.31,25783.85,1.6559,30.14
2017,Mymensingh,360.0,14451.0,18.42,1156.6,68.0,1416.765,352.94,40.1,65.1,13.7,10584.0,6.0,24.0,71.0,73.7160751680072,101.0,27.0,30.0,19.0,18.0,0.6699999999999999,Low,1.0647,Low,Lower Middle,9.82,56.9,63.7,14.0,36.37690867754426,17985.43,6084.86,514.57,345.61,295.30530383555106,133.19,451.89,4.546999999999999,7818.27,25803.7,1.7856,30.3
2018,Mymensingh,382.0,15435.0,18.91,1630.4,477.7753553644916,1513.235,374.51,40.4,63.9,13.9,12046.601288243317,6.0,35.0,70.0,86.0,102.0,28.0,26.0,23.0,19.804174600844206,3.2099999999999973,Low,1.0856,Medium,Middle Income,7.55,60.1,66.3,30.0,46.0,21073.653942546443,5799.76,535.6948337209684,357.81,191.2,147.68,698.47,14.182291047709978,7752.72,28671.36,1.8772317043333968,27.04
2019,Mymensingh,414.0,16193.0,17.91,1780.0,3575.0,1587.549,405.88,39.1,70.65049213391494,14.1,12171.521826303131,6.0,30.0,67.0,80.0,110.0,32.0,25.0,22.78285407102773,22.0,35.05,Moderate,1.094,Low,Middle Income,4.83,63.7,69.0,35.0,43.0,22252.65,6878.7,584.36,350.0,291.2628227443678,143.59,591.9,16.516,8806.03,31058.69,1.918,28.35
2020,Mymensingh,395.0,15507.0,17.41,1947.9,43.0,1520.294,387.25,39.3,57.0,14.3,10584.0,6.0,33.0,76.0,71.0,130.0,33.0,27.0,25.0,20.37500443764566,0.41999999999999993,Low,1.0797,Low,Middle Income,4.95,67.6,72.1,34.0,34.0,19895.63,5298.439837039294,518.66,295.44,308.09,133.17,543.89,10.062,7528.623174877392,27135.14,1.7499,27.753509478064014
2021,Mymensingh,415.0,16628.0,16.69,2173.9,717.0,1630.196,406.86,40.1,82.5,14.6,10584.0,6.0,31.0,79.11860429071918,84.0,116.0,35.0,30.0,27.0,21.280536738175588,11.740253528138123,Low,1.0672,Low,Middle Income,10.86,67.6,76.3,28.330454440786156,41.0,28857.4,8925.35,756.33,360.07,352.01,252.89,814.45,6.450000000000001,11467.54,40324.94,2.4251,28.44
2022,Mymensingh,441.0,18364.0,17.42,2566.9,1969.0,1800.392,432.35,41.6,62.4,14.8,10584.0,6.0,40.0,92.0,79.0,130.0,35.0,30.0,24.0,23.0,19.3,Moderate,1.0841,Low,Upper Middle,15.26,82.1,83.5,43.0,39.0,24728.79,7537.76,719.81,387.75,417.79,167.10409629801023,886.36,12.936,10171.61,34900.4,1.9005,29.14
2023,Mymensingh,446.0,18364.0,16.42,2747.2,9695.0,1664.118,437.25,38.1,85.0,15.0,10584.0,6.0,39.0,80.0,72.0,112.0,33.0,30.0,26.0,21.0,95.05000000000001,Moderate,1.0805,Low,Upper Middle,2.2,86.4,86.9,40.0,38.0,29389.49,8436.46,773.1223573333247,521.7036500251081,319.05,279.17,782.21,7.195,11462.50479926301,40610.63,2.3925,27.63
2000,Rajshahi,205.0,6627.0,25.99,404.0,382.0,354.385,101.07,35.1,83.9,15.3,18197.0,11.0,14.0,32.0,40.0,51.58644422474828,14.0,13.0,11.0,10.0,2.040000000000001,Low,1.0832,High,Low Income,5.94,31.7,43.9,10.0,10.0,11038.534350034948,3333.26,301.18,193.42,173.98,69.98857857609693,385.09,7.6146022301729195,4439.08,15249.010000000002,2.301,28.09366154658419
2001,Rajshahi,205.0,7373.0,24.72,443.2,47.396073631254694,394.278,109.63,36.0,50.7,15.3,17467.187856947276,8.937307907523973,16.0,37.0,39.0,60.0,14.0,14.0,12.000000000000002,10.0,0.9900000000000002,Low,1.0922,High,Low Income,6.03,32.6,44.7,20.0,18.0,8298.170000000002,2483.55,218.52999999999997,121.38,114.9,77.89,245.60000000000002,4.298,3266.1499999999996,11564.32,1.5685,28.24
2002,Rajshahi,198.0,7955.0,25.08,457.7,465.0,425.401,105.88,40.2,67.1,15.6,18197.0,11.0,16.0,30.0,35.0,58.0,16.0,13.0,11.0,10.0,2.49,Low,1.0902,High,Low Income,4.02,33.0,45.0,19.0,20.0,10795.65,3341.8,285.96,152.40999999999997,144.59,82.60662821958256,280.76,5.066000000000001,4299.052902045736,15096.71,1.8978,28.49
2003,Rajshahi,198.0,8229.0,24.9,479.9,185.0,440.053,105.88,39.0,86.9,15.9,18197.0,11.0,16.0,42.0,38.0,52.0,14.608487641590713,16.0,14.0,10.0,0.9900000000000002,Low,1.0695,High,Low Income,3.87,33.6,45.4,20.0,29.0,15598.25,4423.31,366.67,340.87,166.15,135.77,422.52,6.573,5861.87,21460.12,2.6079,27.32
2004,Rajshahi,224.0,9004.0,24.56,529.2,213.0,440.053,119.79,40.2,25.0,15.9,18197.0,11.0,15.0,39.0,40.0,53.0,17.103886189560896,16.0,12.249617060291515,8.0,1.1400000000000023,Low,1.0654,High,Low Income,8.67,34.8,45.4,10.0,22.0,4280.279999999999,1173.1400000000003,110.64999999999998,91.55000000000001,39.99000000000001,27.00076516295269,139.48000000000002,8.436,1583.3400000000001,5863.619999999999,0.6512,27.0
